4,3,0.75,54.575,13.1044,Hiddensee-Vitte,Mecklenburg-Vorpommern,O,1.0,19470101,20150422
39,22,0.5641025641025641,50.3122,11.8761,Hof,Bayern,S,565.0,19470101,20150422
9,6,0.6666666666666666,47.8009,11.0109,Hohenpeißenberg,Bayern,S,977.0,17810101,20150422
4,2,0.5,54.3195,10.6733,Hohwacht,Schleswig-Holstein,N,8.0,19771101,20150422
12,6,0.5,49.3283,7.3561,Homburg/Saar,Saarland,W,235.0,19700101,20021231
26,16,0.6153846153846154,48.6018,11.6769,Hüll,Bayern,S,438.0,19360101,19780430
7,4,0.5714285714285714,53.5322,7.8806,Jever,Niedersachsen,N,7.0,19400101,20050826
8,7,0.875,51.1803,8.4891,Kahler Asten,Nordrhein-Westfalen,W,839.0,19550101,20150422
14,7,0.5,48.7701,10.7876,Kaisheim-Neuhof,Bayern,S,516.0,19460101,20020930
10,7,0.7,50.6266,10.1455,Kaltennordheim,Thüringen,O,487.0,19510101,20030331
15,7,0.4666666666666667,48.6765,11.2961,Karlshuld,Bayern,S,374.0,19500101,19940331
25,10,0.4,49.0382,8.3641,Karlsruhe,Baden-Württemberg,S,112.0,18760101,20081031
12,6,0.5,51.2963,9.4424,Kassel,Hessen,W,231.0,19510101,20131031
21,13,0.6190476190476191,51.334,9.4506,Kassel-Harleshausen,Hessen,W,198.0,19460701,19770630
3,2,0.6666666666666666,47.7233,10.3348,Kempten,Bayern,S,705.0,19520101,20150422
6,1,0.16666666666666666,54.3378,10.0929,Kiel-Kronshagen,Schleswig-Holstein,N,17.0,19400101,19880930
35,16,0.45714285714285713,50.2241,10.0792,"Kissingen, Bad",Bayern,S,282.0,19460101,20150422
8,6,0.75,50.2218,8.4469,Kleiner Feldberg/Taunus,Hessen,W,826.0,19360101,20150422
27,15,0.5555555555555556,50.8646,7.1575,Köln-Bonn,Nordrhein-Westfalen,W,92.0,19570901,20150422
12,9,0.75,48.6707,11.2173,Königsmoos-Untermaxfeld,Bayern,S,378.0,19940401,20081231
10,6,0.6,51.1329,11.7252,"Kösen, Bad",Sachsen-Anhalt,O,136.0,19470101,20070331
12,8,0.6666666666666666,47.6774,9.1901,Konstanz,Baden-Württemberg,S,443.0,19721101,20150422
4,2,0.5,48.5126,12.1513,Kumhausen,Bayern,S,436.0,19660901,19920831
13,7,0.5384615384615384,48.5121,9.7645,Merklingen,Baden-Württemberg,S,685.0,19490101,20150422
13,7,0.5384615384615384,48.5357,12.1132,Landshut,Bayern,S,393.0,19470111,20080331
14,8,0.5714285714285714,51.3912,11.8785,"Lauchstädt, Bad",Sachsen-Anhalt,O,119.0,19510101,20070430
13,7,0.5384615384615384,54.7903,8.9514,Leck,Schleswig-Holstein,N,7.0,19741101,20150422
2,1,0.5,48.0674,7.677,Liliental,Baden-Württemberg,S,284.0,19650101,19900531
13,8,0.6153846153846154,50.4116,8.0605,Limburg/Lahn-Offheim,Hessen,W,185.0,19490101,19990630
28,10,0.35714285714285715,52.5181,7.3081,Lingen,Niedersachsen,N,22.0,19510101,20150422
10,6,0.6,51.6334,8.3943,Lippstadt-Bökenförde,Nordrhein-Westfalen,W,92.0,19801201,20150422
15,8,0.5333333333333333,50.0103,9.61,Lohr/Main-Steinbach,Bayern,S,161.0,19470101,20051031
3,2,0.6666666666666666,53.8025,10.6988,Lübeck-Blankensee,Schleswig-Holstein,N,16.0,19850301,20150422
19,13,0.6842105263157895,52.9724,11.1374,Lüchow,Niedersachsen,N,17.0,19541201,20150422
10,6,0.6,51.2131,7.6359,Lüdenscheid (Zeppelin-Gymnasium),Nordrhein-Westfalen,W,444.0,19400101,19951231
10,7,0.7,53.2657,10.424,Lüneburg,Niedersachsen,N,11.0,19470501,19971231
17,8,0.47058823529411764,48.2166,11.2965,Maisach-Gernlinden,Bayern,S,509.0,19831101,20041231
13,6,0.46153846153846156,50.8492,8.7746,"Cölbe, Kr. Marburg-Biedenkopf",Hessen,W,182.0,19460101,20150422
3,2,0.6666666666666666,50.662,7.9602,"Marienberg, Bad",Rheinland-Pfalz,W,547.0,19621201,20150422
8,4,0.5,50.2285,9.1064,Mittel-Gründau,Hessen,W,155.0,19740501,19930331
2,1,0.5,51.7209,9.8352,Moringen-Lutterbeck,Niedersachsen,N,240.0,19900701,20150422
20,14,0.7,48.2791,12.5024,Mühldorf,Bayern,S,406.0,19530101,20150422
5,3,0.6,48.1369,11.7094,München-Riem,Bayern,S,529.0,19400101,19920516
33,13,0.3939393939393939,51.9494,7.5906,Münster,Nordrhein-Westfalen,W,62.0,18910101,19911231
7,3,0.42857142857142855,47.976,8.9101,Neuhausen ob Eck,Baden-Württemberg,S,793.0,19811001,19931130
8,5,0.625,47.9522,8.9934,Neuhausen ob Eck-Unterschwandorf,Baden-Württemberg,S,663.0,19931201,20031231
12,7,0.5833333333333334,49.5728,10.6001,Neustadt/Aisch,Bayern,S,315.0,19470101,20020131
13,8,0.6153846153846154,49.357,8.1405,Neustadt/Weinstraße,Rheinland-Pfalz,W,163.0,19510101,19821231
19,9,0.47368421052631576,49.3478,8.1822,Neustadt/Weinstraße (Heidehof),Rheinland-Pfalz,W,125.0,19760101,20021031
13,9,0.6923076923076923,50.4107,7.808,Niederelbert,Rheinland-Pfalz,W,250.0,19660501,20030630
10,4,0.4,53.7123,7.1519,Norderney,Niedersachsen,N,11.0,19470101,20150422
16,10,0.625,52.4124,7.064,Nordhorn-Blanke,Niedersachsen,N,24.0,19360101,20061231
7,3,0.42857142857142855,50.3391,6.9501,Nürburg,Rheinland-Pfalz,W,627.0,19470101,19950228
4,3,0.75,49.5031,11.0549,Nürnberg,Bayern,S,314.0,19550401,20150422
18,9,0.5,48.2443,11.5528,Oberschleißheim,Bayern,S,484.0,19760401,20060531
28,15,0.5357142857142857,47.3986,10.276,Oberstdorf,Bayern,S,806.0,19360101,20150422
34,19,0.5588235294117647,49.207,9.5175,Öhringen,Baden-Württemberg,S,276.0,19470101,20150422
5,3,0.6,53.1018,8.2516,Oldenburg (A),Niedersachsen,N,5.0,19470101,19890930
7,4,0.5714285714285714,52.2553,8.0534,Osnabrück,Niedersachsen,N,95.0,19520201,20101130
19,12,0.631578947368421,48.5779,13.4694,Passau-Oberhaus,Bayern,S,409.0,19480101,19970103
8,3,0.375,49.5114,6.3857,Perl-Besch,Saarland,W,175.0,19510101,20040930
7,5,0.7142857142857143,49.5356,6.3804,Perl-Nennig,Saarland,W,152.0,19650101,20150422
4,2,0.5,47.9344,9.2869,Pfullendorf,Baden-Württemberg,S,630.0,19580101,20150422
10,5,0.5,51.3895,11.5414,Querfurt-Mühle Lodersleben,Sachsen-Anhalt,O,204.0,19950501,20150422
11,5,0.45454545454545453,53.7331,9.8776,Quickborn,Schleswig-Holstein,N,13.0,19741201,20150422
4,2,0.5,49.0424,12.1021,Regensburg,Bayern,S,365.0,19470101,20150422
8,5,0.625,54.2878,9.6749,Rendsburg,Schleswig-Holstein,N,8.0,19731001,19980228
4,3,0.75,48.6703,7.9939,Rheinau-Memprechtshofen,Baden-Württemberg,S,131.0,19580101,20150422
12,7,0.5833333333333334,48.9726,8.3302,Rheinstetten,Baden-Württemberg,S,116.0,19480101,20150422
12,7,0.5833333333333334,50.5263,12.4091,Rodewisch,Sachsen,O,464.0,19910101,20060131
7,3,0.42857142857142855,53.1288,9.3395,Rotenburg (Wümme),Niedersachsen,N,32.0,19460101,20150422
5,2,0.4,49.3847,10.1732,Rothenburg ob der Tauber,Bayern,S,415.0,19470601,20150422
10,5,0.5,48.4704,8.9687,Rottenburg-Kiebingen,Baden-Württemberg,S,360.0,19790701,20021031
2,1,0.5,49.8502,7.871,"Kreuznach, Bad",Rheinland-Pfalz,W,102.0,19470101,20150422
24,14,0.5833333333333334,49.2128,7.1077,Saarbrücken-Ensheim,Saarland,W,320.0,19510101,20150422
4,2,0.5,48.9569,9.071,Sachsenheim,Baden-Württemberg,S,248.0,19871101,20150422
25,15,0.6,49.5025,7.202,Sankt Wendel-Urweiler,Saarland,W,400.0,19780201,20051231
12,6,0.5,47.9558,7.7134,Schallstadt-Mengen,Baden-Württemberg,S,212.0,19470101,20041231
11,9,0.8181818181818182,49.975,11.0395,Scheßlitz,Bayern,S,317.0,19921201,20061231
26,16,0.6153846153846154,54.5275,9.5486,Schleswig,Schleswig-Holstein,N,43.0,19470101,20150422
11,8,0.7272727272727273,50.6546,10.7693,Schmücke,Thüringen,O,937.0,19471101,20150422
12,5,0.4166666666666667,49.0817,9.6868,Schwäbisch Hall-Bibersfeld,Baden-Württemberg,S,349.0,19830401,20010731
17,10,0.5882352941176471,49.3278,12.0871,Schwandorf,Bayern,S,356.0,19510101,20150422
3,1,0.3333333333333333,51.9639,11.1208,Schwanebeck,Sachsen-Anhalt,O,117.0,19950701,19991130
16,9,0.5625,54.5166,9.142,Schwesing,Schleswig-Holstein,N,37.0,19740701,19991130
2,1,0.5,49.2447,8.8787,Sinsheim,Baden-Württemberg,S,169.0,19980101,20070828
28,21,0.75,52.9604,9.7931,Soltau,Niedersachsen,N,76.0,19470721,20150422
4,3,0.75,48.6657,9.8646,Stötten,Baden-Württemberg,S,734.0,19470101,20150422
9,4,0.4444444444444444,54.665,9.8035,Wagersrott,Schleswig-Holstein,N,40.0,19741201,20150422
12,10,0.8333333333333334,48.8282,9.2,Stuttgart (Schnarrenberg),Baden-Württemberg,S,314.0,19580101,20150422
14,9,0.6428571428571429,48.7137,9.2092,Stuttgart-Hohenheim,Baden-Württemberg,S,401.0,19000101,19770630
8,5,0.625,52.5447,11.9724,Tangermünde,Sachsen-Anhalt,O,45.0,19930101,20020430
3,2,0.6666666666666666,49.4738,7.0386,Tholey,Saarland,W,386.0,19750601,20150422
11,5,0.45454545454545453,49.885,9.8463,Thüngersheim,Bayern,S,195.0,19860501,20031231
3,2,0.6666666666666666,54.5337,13.246,Trent,Mecklenburg-Vorpommern,O,3.0,19910101,20001231
28,12,0.42857142857142855,49.7326,6.6131,Trier-Zewen,Rheinland-Pfalz,W,132.0,19070501,20150422
8,4,0.5,49.7479,6.6582,Trier-Petrisberg,Rheinland-Pfalz,W,265.0,19480101,20150422
13,5,0.38461538461538464,52.9413,10.5287,Uelzen,Niedersachsen,N,50.0,19510101,20150422
21,12,0.5714285714285714,48.3837,9.9524,Ulm,Baden-Württemberg,S,567.0,19440101,20140831
16,10,0.625,49.5933,11.0704,Uttenreuth,Bayern,S,291.0,19711101,20061231
8,6,0.75,51.6184,9.5761,Wahlsburg-Lippoldsberg,Hessen,W,176.0,19510101,20150422
2,1,0.5,50.4973,9.9428,Wasserkuppe,Hessen,W,921.0,19360101,20150422
17,9,0.5294117647058824,49.6663,12.1845,Weiden,Bayern,S,440.0,19470101,20150422
21,12,0.5714285714285714,48.4025,11.6946,Weihenstephan-Dürnast,Bayern,S,477.0,19310101,20150422
14,10,0.7142857142857143,49.5534,6.812,Weiskirchen/Saar,Saarland,W,380.0,19570101,20150422
15,10,0.6666666666666666,50.0858,11.2364,Weismain,Bayern,S,317.0,19510101,19920531
28,18,0.6428571428571429,49.0114,10.9319,Weißenburg-Emetzheim,Bayern,S,439.0,19360101,20150422
3,2,0.6666666666666666,52.0654,14.6898,Wellmitz,Brandenburg,O,58.0,19941201,20000131
11,3,0.2727272727272727,54.5284,11.0605,Fehmarn,Schleswig-Holstein,N,3.0,19480101,20150422
4,1,0.25,48.7848,8.5764,"Wildbad, Bad-Calmbach",Baden-Württemberg,S,385.0,19490101,20010630
16,11,0.6875,51.3493,9.8438,Witzenhausen,Hessen,W,133.0,19480101,19990831
20,11,0.55,49.2178,10.2296,Wörnitz-Bottenweiler,Bayern,S,464.0,19480701,20071231
15,9,0.6,49.7964,9.8949,Würzburg (Klärwerk),Bayern,S,170.0,19510101,19860131
13,8,0.6153846153846154,49.7703,9.9577,Würzburg,Bayern,S,268.0,19470101,20150422
8,4,0.5,50.688,12.4328,Lichtentanne,Sachsen,O,353.0,19950101,20150422
40,24,0.6,49.0007,13.2137,Zwieselberg,Bayern,S,615.0,19480101,20030930
10,6,0.6,48.6493,11.7772,Mainburg,Bayern,S,431.0,19780501,20050131
9,7,0.7777777777777778,49.509,8.5541,Mannheim,Baden-Württemberg,S,96.0,19360101,20150422
4,3,0.75,53.8542,13.4949,Medow-Wussentin,Mecklenburg-Vorpommern,O,11.0,19980901,20040831
13,7,0.5384615384615384,50.1505,6.5526,Hersdorf-Weißenseifen,Rheinland-Pfalz,W,530.0,19610101,20051231
