14,6,0.42857142857142855,53.6685,12.5201,Großen Luckow,Mecklenburg-Vorpommern,O,18.0,19760101,20051231
14,6,0.42857142857142855,51.9522,12.3092,Thießen,Sachsen-Anhalt,O,86.0,19690101,19990831
23,10,0.43478260869565216,50.3369,7.5992,Koblenz-Horchheim,Rheinland-Pfalz,W,85.0,19510101,20080131
16,7,0.4375,49.0048,8.4932,Augustenberg,Baden-Württemberg,S,153.0,19510101,19851231
16,7,0.4375,53.2857,11.8652,Drefahl,Mecklenburg-Vorpommern,O,75.0,19690101,20051231
16,7,0.4375,50.2667,6.7833,Dreis,Rheinland-Pfalz,W,475.0,19310101,19691230
32,14,0.4375,49.9186,7.0664,Bernkastel-Kues,Rheinland-Pfalz,W,120.0,19310101,20121203
16,7,0.4375,51.5331,10.9015,Stempeda,Thüringen,O,242.0,19690101,20061130
16,7,0.4375,53.9373,11.063,Rankendorf,Mecklenburg-Vorpommern,O,40.0,19690101,20051231
16,7,0.4375,52.0483,11.6413,Beyendorf-Sohlen,Sachsen-Anhalt,O,58.0,19690101,20021231
16,7,0.4375,53.0046,11.8024,Breese,Brandenburg,O,25.0,19770101,20150422
16,7,0.4375,50.8866,13.8113,Glashütte-Schlottwitz,Sachsen,O,235.0,19690101,20011231
16,7,0.4375,51.9608,11.916,Walternienburg-Ronney,Sachsen-Anhalt,O,52.0,19520112,20150423
16,7,0.4375,53.4829,12.0373,Lübz,Mecklenburg-Vorpommern,O,58.0,19690101,20150422
16,7,0.4375,51.2354,13.9896,Oberlichtenau-Niederlichtenau,Sachsen,O,220.0,19100101,20021231
16,7,0.4375,52.7257,8.0044,"Essen-Bevern, Kreis Cloppenburg",Niedersachsen,N,30.0,19710101,20150228
16,7,0.4375,53.1846,13.6546,Mittenwalde/Uckermark,Brandenburg,O,72.0,19690101,20150423
16,7,0.4375,50.943,13.7016,Karsdorf,Sachsen,O,400.0,19780101,20150422
16,7,0.4375,54.1062,11.6207,"Rerik, Ostseebad",Mecklenburg-Vorpommern,O,18.0,19690101,20051231
16,7,0.4375,49.2418,12.9067,Rimbach/Oberpfalz -Hohenbogen,Bayern,S,903.0,19510101,19911031
16,7,0.4375,53.2602,13.5482,Hardenbeck,Brandenburg,O,97.0,19690101,20051231
