"SID","YEAR","allMeanSONNE","allMeanREGEN","allMeanTEMP","allMeanSONNE2","allMeanREGEN2","allMeanTEMP2","allMeanSONNEw","allMeanREGENw","allMeanTEMPw","allMeanSONNEw2","allMeanREGENw2","allMeanTEMPw2"
1358,1995,6.5,0,11.5,7.5,0.376923076923077,12.3307692307692,8.734,3.838,14.558,8.74878048780488,4.58292682926829,14.9243902439024
1526,1979,8.33333333333333,6.73333333333333,17.5333333333333,6.96923076923077,1.80769230769231,15.2153846153846,4.698,2.916,15.764,4.31951219512195,3.47560975609756,16.0707317073171
1580,1981,2.56666666666667,12.7,17.8,4.06923076923077,3.76153846153846,17.1769230769231,5.57,2.502,18.262,5.78048780487805,2.84390243902439,18.5512195121951
1590,2011,11.117,4.93333333333333,23.0666666666667,7.39238461538462,1.97692307692308,17.5769230769231,4.89902,3.414,16.774,4.44392682926829,3.98536585365854,16.890243902439
1612,1997,4.23333333333333,0.233333333333333,16.7333333333333,5.18461538461538,1.71538461538462,16.3615384615385,7.022,2.906,17.992,7.32439024390244,3.02926829268293,18.2926829268293
1639,1998,6.93333333333333,0.833333333333333,19.0666666666667,5.05384615384615,2.68461538461538,17.0076923076923,6.458,0.934,18.428,7.02926829268293,0.948780487804878,18.9658536585366
1667,1962,4.26666666666667,7.43333333333333,10.9333333333333,4.11538461538461,3.86153846153846,11.7923076923077,5.622,2.666,14.502,6.09268292682927,2.59512195121951,15.0536585365854
1694,1963,5.46666666666667,2.96666666666667,16.6333333333333,8.73846153846154,1.10769230769231,18.6846153846154,7.952,1.496,18.258,7.48048780487805,1.70243902439024,18.0073170731707
1975,1966,2.7,11.6666666666667,14.3,6.29230769230769,3.61538461538462,15.5230769230769,6.166,3.048,15.766,5.76829268292683,3.55853658536585,15.7024390243902
2044,2013,3.289,0.1,10.7333333333333,4.61153846153846,0.776923076923077,13.8153846153846,8.26302,1.048,17.454,8.85531707317073,1.08048780487805,17.9463414634146
2088,1985,4.06666666666667,3.73333333333333,12.7,7.43846153846154,2.55384615384615,15.1,7.67,2.278,16.708,7.40487804878049,2.24146341463415,16.8268292682927
2115,1986,14.0333333333333,0,16.4333333333333,9.78461538461539,1.71538461538462,16.3769230769231,7.662,1.36,16.212,7.5,1.11463414634146,16.1341463414634
2147,2002,9.33333333333333,3.2,15.7666666666667,4.58461538461538,2.63846153846154,16.0615384615385,4.944,4.978,18.368,5.5,5.46829268292683,18.890243902439
2261,1984,3.96666666666667,2.36666666666667,11.6666666666667,4.02307692307692,2.74615384615385,10.3076923076923,5.752,3.442,14.264,6.04390243902439,3.69756097560976,15.2
2456,1969,3.63333333333333,1.66666666666667,14.3,3.8,1.7,15.1692307692308,6.418,1.592,17.884,6.88780487804878,1.57073170731707,18.4121951219512
2483,1970,7.8,15.2,15.6,3.73076923076923,10.6153846153846,11.3461538461538,4.664,6.496,12.158,5.17073170731707,5.66829268292683,12.6878048780488
2521,1964,2.8,0.266666666666667,18.4,7.13846153846154,0.269230769230769,15.3923076923077,8.096,0.728,17.69,7.91951219512195,0.821951219512195,18.4487804878049
2532,1957,9.63333333333333,0.666666666666667,17.7333333333333,11.5615384615385,0.246153846153846,22.5307692307692,6.248,1.468,18.314,4.75853658536585,1.79024390243902,16.7390243902439
2559,1958,0.233333333333333,10.2666666666667,11.1666666666667,5.61538461538461,4.83846153846154,13.2692307692308,7.692,3.334,16.452,7.94146341463415,3.28292682926829,17.0048780487805
2597,1952,12.4666666666667,0,16.0666666666667,11.6461538461538,0.0230769230769231,22.4769230769231,9.162,0.568,19.922,8.41707317073171,0.692682926829268,18.7390243902439
2601,2004,8.86666666666667,0.5,13.6,6.57692307692308,3.16923076923077,12.3076923076923,7.53666666666667,2.87333333333333,15.25,8.17142857142857,2.21428571428571,16.5333333333333
2667,1962,4.33333333333333,0.4,12.2,2.25384615384615,0.938461538461539,12.3769230769231,4.532,3.092,16.246,5.31463414634146,3.50243902439024,17.1512195121951
2812,1997,5.8,1.4,16.5333333333333,4.10769230769231,2.46153846153846,16.0769230769231,7.474,2.18,19.24,8.29512195121951,2.08292682926829,19.9463414634146
2985,1996,6.83333333333333,0.433333333333333,14.7666666666667,4.60769230769231,2.47692307692308,14.7538461538462,5.084,3.612,15.628,5.32682926829268,3.65121951219512,15.7439024390244
3023,1990,6.03333333333333,4.43333333333333,20.3666666666667,4.43846153846154,3.13076923076923,16.8076923076923,7.122,1.606,17.944,7.71951219512195,1.29024390243902,18.4975609756098
3028,2005,14.8333333333333,0,17.8333333333333,6.53076923076923,3.70769230769231,17.3384615384615,5.35,4.762,16.642,5.67317073170732,4.64146341463415,16.6048780487805
3044,2013,2.07766666666667,3.9,12.3333333333333,4.85392307692308,1.10769230769231,15.5846153846154,7.79998,1.03,18.868,8.19790243902439,1.19024390243902,19.2878048780488
3056,1969,4.7,2.6,15.4,6.06153846153846,0.630769230769231,17.1538461538462,8.05,0.978,19.468,8.25853658536585,1.18292682926829,19.7414634146341
3093,2000,2.33333333333333,0,12.0333333333333,3.83846153846154,0.276923076923077,14.7923076923077,4.358,3.086,16.418,4.27560975609756,3.67804878048781,16.5317073170732
3126,1979,7.3,0,17.6666666666667,5.81538461538462,0.346153846153846,15.3923076923077,5.786,2.028,16.042,5.92439024390244,2.36341463414634,16.390243902439
3158,1995,14.8666666666667,0,18.6,11.3923076923077,0.4,18.2384615384615,10.542,0.896,20.566,10.5365853658537,0.965853658536585,21.119512195122
3244,2013,4.478,0.366666666666667,10.6666666666667,5.48976923076923,1.83076923076923,14.4692307692308,9.77032,1.05,18.742,10.5154390243902,0.834146341463415,19.3073170731707
3271,2014,11.739,1.9,17.2333333333333,7.90769230769231,1.42307692307692,17.5615384615385,6.653,3.654,18.53,6.56382926829268,4.21707317073171,18.6365853658537
3385,1996,4.83333333333333,0.733333333333333,15.4666666666667,4.79230769230769,3.82307692307692,15.1692307692308,7.322,4.17,16.854,7.8780487804878,3.92682926829268,17.1804878048781
3532,1957,12.6,0,15.9666666666667,11.6923076923077,0.615384615384615,18.2307692307692,7.282,1.666,17.274,6.26341463414634,1.90731707317073,16.7146341463415
3537,1972,12.5666666666667,0,18.0333333333333,6.33846153846154,1.34615384615385,16.1692307692308,6.226,2.642,17.622,6.80975609756098,2.79512195121951,18.0878048780488
3575,1966,3.7,2.96666666666667,15.5333333333333,5.26923076923077,5.38461538461539,16.5076923076923,6.118,2.054,17.224,6.17073170731707,1.03658536585366,17.3121951219512
3612,1997,4.96666666666667,6,16.4,6.25384615384615,5.47692307692308,17.0769230769231,6.054,2.49,19.126,5.92439024390244,1.7390243902439,19.4560975609756
3987,1922,3.9,2.46666666666667,15.1666666666667,7.27692307692308,1.41538461538462,17.8923076923077,6.036,3.792,16.102,5.56585365853658,4.37560975609756,15.4560975609756
4018,1975,7.23333333333333,5.1,17.7333333333333,5.23076923076923,4.89230769230769,15.5538461538462,8.516,3.37,17.8,9.31463414634146,2.95365853658537,18.5219512195122
4094,1963,7.56666666666667,0.566666666666667,17.3333333333333,7.49230769230769,2.87692307692308,17.1538461538462,8.308,3.674,18.196,8.37073170731707,3.62439024390244,18.3658536585366
4104,1993,3.33333333333333,1.53333333333333,13.5,8.04615384615385,1.06153846153846,16.6923076923077,7.514,3.214,17.39,6.97804878048781,3.77073170731707,17.2292682926829
4169,1988,6.13333333333333,0.566666666666667,19.2,6.25384615384615,2.66923076923077,18.6538461538462,7.466,3.222,18.894,7.64878048780488,3.12439024390244,18.9707317073171
4175,1966,1.86666666666667,1.83333333333333,15.6333333333333,5.67692307692308,4.41538461538462,17.1769230769231,6.102,4.494,17.292,6.00731707317073,4.21463414634146,17.1951219512195
4261,1984,7.26666666666667,3,16.7,5.50769230769231,4.10769230769231,14.3461538461538,5.896,4.17,17.134,6.07073170731707,4.18536585365854,17.8707317073171
4271,2014,9.767,2.56666666666667,16.7,8.99246153846154,3.90769230769231,17.7846153846154,8.70862,2.144,19.446,8.78285365853658,1.56341463414634,19.6731707317073
4336,2009,8.36666666666667,8.53333333333333,18.9333333333333,9.40769230769231,4.43076923076923,20.0384615384615,7.492,2.958,18.574,7.05853658536585,2.82682926829268,18.1731707317073
4466,1999,3.86666666666667,2.46666666666667,15.6666666666667,3.89230769230769,1.44615384615385,16.5384615384615,7.758,2.662,17.776,8.56829268292683,2.96829268292683,17.890243902439
4651,1954,5,2.13333333333333,13.5,4.50769230769231,1.76923076923077,13.4538461538462,3.758,5.806,14.552,3.61463414634146,6.79512195121951,14.9
4704,1993,4.13333333333333,1.93333333333333,15.7666666666667,8.63076923076923,7.36153846153846,17.2230769230769,7.552,9.692,17.49,7.04634146341463,9.62682926829268,17.3926829268293
4931,1994,8.1,3.43333333333333,22.6333333333333,9.23076923076923,7.86153846153846,22.8153846153846,8.872,4.164,21.208,8.76829268292683,3.48780487804878,20.8878048780488
5078,1955,11.6666666666667,0,15.9666666666667,7.60769230769231,3.96923076923077,15.7076923076923,9.916,3.058,17.572,10.5585365853659,2.72195121951219,18.009756097561
5099,1978,2.06666666666667,2.66666666666667,11.5333333333333,2.58461538461538,5.45384615384615,13.6538461538462,4.45,2.774,16.726,4.93414634146341,2.03658536585366,17.190243902439
5250,1991,5.53333333333333,3.06666666666667,16.2,10.4692307692308,1.06153846153846,20.7846153846154,10.166,2.04,21.462,9.7390243902439,2.37560975609756,21.2926829268293
5397,1952,8.4,0,13.5,10.5153846153846,0.330769230769231,20.5230769230769,9.216,1.074,19.008,8.52439024390244,1.30975609756098,17.9853658536585
5429,1968,7.6,0.133333333333333,21.3333333333333,8.53076923076923,1.17692307692308,20.8384615384615,5.692,3.584,17.49,4.91707317073171,4.00731707317073,16.7292682926829
5440,1961,9.06666666666667,7.5,17,11.4307692307692,1.95384615384615,17.0923076923077,7.398,2.138,15.626,6.3780487804878,2.53658536585366,15.3926829268293
5467,1962,5.93333333333333,5.66666666666667,4.63333333333333,2.21538461538462,9.52307692307692,3.35384615384615,5.588,8.14,9.666,6.55853658536585,7.41951219512195,11.2634146341463
5629,1968,7.46666666666667,2.86666666666667,18.8,10.5923076923077,0.7,19.6538461538462,8.106,0.806,17.99,7.14634146341463,0.978048780487805,17.4780487804878
5705,1956,4.5,1.6,14.1666666666667,6.03846153846154,2.49230769230769,16.2692307692308,6.7,2.68,16.922,6.58536585365854,2.61219512195122,16.7731707317073
5732,1957,10.4333333333333,0.433333333333333,14.6666666666667,9.91538461538462,0.238461538461539,17.3384615384615,6.568,1.594,17.196,5.81219512195122,1.90975609756098,16.8243902439024
5792,1937,3.83333333333333,7.96666666666667,2.7,5.25384615384615,5.4,1.91538461538462,5.094,8.332,2.23,4.83170731707317,9.06585365853659,2.32439024390244
5802,1967,8.16666666666667,0,18.0666666666667,9.45384615384615,0.869230769230769,17.8769230769231,7.594,1.75,16.848,7.18292682926829,1.86341463414634,16.7439024390244
5839,1998,5.9,3.43333333333333,16.2666666666667,3.53076923076923,5.97692307692308,14.8307692307692,5.526,2.724,16.04,6.17804878048781,2.0390243902439,16.4365853658537
5871,2014,4.92766666666667,3.96666666666667,14.9666666666667,7.464,2.62307692307692,15.8923076923077,6.59002,4.63,17.062,6.22890243902439,5.10487804878049,17.1804878048781
6109,2008,3.63333333333333,0.833333333333333,16.3666666666667,9.55384615384616,0.530769230769231,18.5,7.682,1.446,18.68,6.81219512195122,1.65853658536585,18.5243902439024
6163,2010,13.6333333333333,0,17,10.8153846153846,0.0307692307692308,19.0769230769231,6.924,1.866,19.134,6.14634146341463,2.26585365853659,18.9439024390244
44,2014,4.74433333333333,4.06666666666667,15.6666666666667,6.27930769230769,4.24615384615385,16.5461538461538,7.43364,3.626,18.708,7.58009756097561,3.44634146341463,19.0317073170732
164,1974,4.6,1.3,17.5333333333333,6.27692307692308,3.30769230769231,16,6.19,2.122,16.734,6.25853658536585,1.63414634146341,17.0634146341463
175,1967,9,1.03333333333333,17.6,9.75384615384615,1.73076923076923,19.0769230769231,8.558,3.024,18.874,8.29024390243902,3.28292682926829,18.8365853658537
217,2013,2.378,0.833333333333333,10.2,5.60007692307692,2.33076923076923,14.4307692307692,9.86242,2.014,19.19,10.4346585365854,2.09024390243902,19.8219512195122
282,2008,6.33333333333333,0.0333333333333333,19.0333333333333,9.33846153846154,1.02307692307692,20.0307692307692,7.13,1.816,19.008,6.35365853658537,2.09756097560976,18.7512195121951
320,2002,12,0,17.4666666666667,8.00769230769231,0.8,16.3,5.868,2.634,17.688,5.81219512195122,2.95853658536585,18.1048780487805
450,1992,10.3,0,20.3666666666667,7.05384615384615,1.56153846153846,19.6,7.296,1.796,20.33,7.46829268292683,1.69512195121951,20.5317073170732
591,1975,6.56666666666667,0.166666666666667,14.5666666666667,9.71538461538461,0.623076923076923,17.2384615384615,9.114,1.204,19.76,8.87317073170732,1.28292682926829,20.1048780487805
596,1990,5.06666666666667,6.1,18.7666666666667,6.20769230769231,2.78461538461538,16.1538461538462,8.408,1.128,17.22,8.6609756097561,0.941463414634146,17.6268292682927
656,1970,9.4,3.4,18.1333333333333,5.31538461538462,6.01538461538462,13.1615384615385,5.506,5.44,13.616,5.81463414634146,4.97560975609756,14.1195121951219
769,1989,5.9,1.16666666666667,18.7333333333333,7.03846153846154,1.38461538461538,18.9384615384615,5.834,1.288,18.208,5.59268292682927,1.21707317073171,18.0609756097561
850,1992,13.5,0,21.7333333333333,8.93846153846154,0.846153846153846,20.1846153846154,7.752,1.702,20.012,7.93658536585366,1.80731707317073,20.0658536585366
851,1955,3.53333333333333,26.8,15.8,5.46153846153846,10.3461538461538,15.9,5.368,4.15,16.242,5.38536585365854,3.74146341463415,16.4487804878049
867,1963,7.93333333333333,0.633333333333333,17.6333333333333,7.97692307692308,1.31538461538462,17.5384615384615,8.658,1.718,18.2,8.68536585365854,1.84878048780488,18.3
953,1981,2.46666666666667,4.1,14.5666666666667,3.83846153846154,2.49230769230769,14.4769230769231,5.174,2.71,15.878,5.40731707317073,2.84634146341463,16.2121951219512
963,2011,12.2113333333333,0,22.1,5.37830769230769,0.323076923076923,16.9615384615385,3.91794,1.558,16.848,3.98121951219512,1.83658536585366,17.0951219512195
1001,2005,13.7666666666667,0,18.7666666666667,7.5,5.10769230769231,18.2,6.284,4.81,17.776,6.51951219512195,4.3390243902439,17.8463414634146
1197,1953,2.83333333333333,9.66666666666667,16.9,5.22307692307692,3.88461538461538,18.2769230769231,7.846,2.812,16.908,8.14878048780488,3.29268292682927,16.3926829268293
1255,2007,1.73333333333333,2.1,13.5,2.99230769230769,3,15.2769230769231,6.034,2.964,17.886,6.62926829268293,2.93658536585366,18.3804878048781
1358,1996,5.3,1.8,9.06666666666667,3.20769230769231,5.35384615384615,8.35384615384615,4.558,4.816,9.918,4.94146341463415,4.30731707317073,10.2536585365854
1526,1980,2.9,6.93333333333333,11.5666666666667,3.56153846153846,4.85384615384615,12.6538461538462,5.054,2.584,15.496,5.33414634146341,2.22195121951219,16.0048780487805
1580,1982,4.5,1.4,16.6666666666667,6.47692307692308,1.21538461538462,17.8384615384615,7.148,1.46,20.394,7.15853658536585,1.50243902439024,20.9439024390244
1590,2012,5.85566666666667,0.1,19.2333333333333,6.89607692307692,0.215384615384615,19.1615384615385,7.2517,2.534,18.194,7.21512195121951,3.02926829268293,17.8829268292683
1612,1998,5.76666666666667,0.433333333333333,18.7,4.59230769230769,1.69230769230769,16.2923076923077,6.47,1.666,17.906,7.13170731707317,1.53170731707317,18.5463414634146
1639,1999,7.1,1.03333333333333,18.4333333333333,7.53846153846154,4.05384615384615,19.7615384615385,6.996,2.538,19.686,7,1.88536585365854,19.5048780487805
1667,1963,4.96666666666667,6.3,15.3666666666667,5.35384615384615,3.48461538461538,17.3153846153846,6.598,3.224,17.19,6.78048780487805,3.44878048780488,17.0170731707317
1694,1964,11.7,0.0666666666666667,18.8666666666667,7.66153846153846,1.38461538461538,14.3384615384615,6.236,1.596,16.51,6.39268292682927,1.51219512195122,17.3365853658537
1975,1967,5.26666666666667,11.7,16,7.57692307692308,3.91538461538462,16.6923076923077,6.742,3.042,17.34,6.41707317073171,3.32439024390244,17.5585365853659
2044,2014,6.57233333333333,1.36666666666667,13.4,6.51015384615385,3.36153846153846,14.8769230769231,6.75067391304348,3.37826086956522,17.1760869565217,6.65718918918919,3.29459459459459,17.472972972973
2088,1986,12.7333333333333,0,18.5333333333333,9.96153846153846,2.49230769230769,18.1384615384615,7.336,3.212,16.722,6.94878048780488,3.12682926829268,16.4121951219512
2115,1987,2.4,2.1,13,8.60769230769231,1.26923076923077,15.1384615384615,6.692,2.432,15.196,5.71463414634146,2.96585365853659,14.990243902439
2147,2003,10.5,0,19.2,5.18461538461538,2.46923076923077,17.0230769230769,9.218,1.2,21.408,10.6414634146341,0.680487804878049,22.5146341463415
2261,1985,3.76666666666667,2.9,10.7,8.16923076923077,1.63846153846154,13.7153846153846,7.742,1.88,15.87,7.13414634146341,2.05121951219512,16.0463414634146
2456,1970,7.7,3.86666666666667,19.2666666666667,5.83076923076923,3.36153846153846,16.2538461538462,5.706,3.06,16.026,5.85365853658537,2.94878048780488,16.190243902439
2483,1971,3.03333333333333,18.8,9.7,8.57692307692308,4.98461538461538,11.7615384615385,8.394,1.292,13.876,7.96341463414634,1.46829268292683,14.2560975609756
2521,1965,9.7,2.66666666666667,19.3,7.76923076923077,2.13846153846154,16.8076923076923,6.956,3.262,16.076,7.0609756097561,3.49512195121951,16.2439024390244
2532,1958,0.1,6.3,15,2.72307692307692,4.60769230769231,16.1769230769231,6.352,2.348,17.67,7.05609756097561,1.86341463414634,17.880487804878
2559,1959,3.1,6.1,15.9333333333333,5.43076923076923,4.01538461538462,15.8076923076923,6.572,5.114,16.166,6.69024390243902,5.40975609756098,16.2658536585366
2597,1953,3.56666666666667,6.76666666666667,18.3,6.76923076923077,2.75384615384615,19.5538461538462,8.226,1.22,17.672,8.14634146341463,1.45121951219512,17.0951219512195
2601,2005,11.1666666666667,2,18.5,5.77,5.99,15.78,5.6531914893617,3.44042553191489,13.9617021276596,5.95121951219512,2.82682926829268,13.9658536585366
2667,1963,3.3,4.13333333333333,15.1666666666667,6.13076923076923,3.01538461538462,17.3230769230769,7.046,3.646,18.098,6.99756097560976,3.88048780487805,18.1243902439024
2812,1998,5.03333333333333,5.7,19,6,2,18.1692307692308,7.542,1.378,19.6,7.89512195121951,1.5609756097561,20.0585365853659
2985,1997,4.83333333333333,1.9,17.5666666666667,6.07692307692308,2.31538461538462,17.2153846153846,7.578,2.274,17.69,7.81219512195122,2.1780487804878,17.7341463414634
3023,1991,1.6,8.5,13.5333333333333,6.74615384615385,3.13076923076923,18.8846153846154,6.76530612244898,1.13061224489796,19.2265306122449,6.215,1.2125,18.86
3028,2006,2.96666666666667,0.133333333333333,17.2666666666667,9.14615384615385,0.730769230769231,20.6692307692308,8.154,2.202,20.142,7.50975609756098,2.58048780487805,19.8341463414634
3044,2014,4.99433333333333,1.06666666666667,16.1666666666667,6.11661538461538,1.96153846153846,16.9230769230769,6.96826,3.136,19.232,7.1149512195122,3.31463414634146,19.6170731707317
3056,1970,8,1.5,20.6333333333333,4.83076923076923,2.27692307692308,16.5538461538462,6.116,2.152,16.976,6.53658536585366,2.01219512195122,17.4268292682927
3093,2001,9.3,0.966666666666667,19.2333333333333,9.71538461538461,2.23076923076923,19.4461538461538,7.6969696969697,1.58787878787879,18.9424242424242,6.97083333333333,1.09583333333333,18.5
3126,1980,6.76666666666667,1.33333333333333,12.7333333333333,3.9,3.03846153846154,13.0384615384615,5.772,1.384,16.282,6.44878048780488,0.860975609756097,16.9560975609756
3158,1996,4.73333333333333,0,15.4333333333333,4.52307692307692,1.60769230769231,15.6923076923077,5.994,3.14,16.818,6.22926829268293,3.31951219512195,17.0048780487805
3244,2014,10.2163333333333,3.66666666666667,16.6666666666667,7.04476923076923,2.92307692307692,15.9615384615385,5.9533,5.872,16.53,5.87231707317073,6.50243902439024,16.6609756097561
3385,1997,2.33333333333333,7.43333333333333,15.4333333333333,4.16923076923077,6.59230769230769,15.8230769230769,7.01,4.312,17.722,7.63414634146341,3.88292682926829,18.0829268292683
3532,1958,7.4,0,17.0666666666667,7.53846153846154,1.17692307692308,17.0461538461538,6.664,3.592,15.936,6.46341463414634,4.12926829268293,15.6073170731707
3537,1973,11.0333333333333,5.96666666666667,23.3666666666667,10.4538461538462,1.82307692307692,21.6692307692308,6.774,2.494,17.858,6.0609756097561,2.9,17.1243902439024
3575,1967,5.03333333333333,2.93333333333333,17.0333333333333,8.33846153846154,1.23846153846154,19.9846153846154,8.316,1.736,20.086,8.18292682926829,1.97317073170732,20.0390243902439
3612,1998,6.4,3.6,17.7333333333333,3.83076923076923,1.89230769230769,15.9076923076923,4.68,1.482,17.234,5.08780487804878,1.47804878048781,17.7731707317073
3987,1923,6.4,0.0333333333333333,11.1333333333333,7.27692307692308,0.569230769230769,14.6461538461538,7.948,1.764,17.912,7.88048780487805,2.03658536585366,18.2414634146341
4018,1976,13.9666666666667,0,21.7,13.6076923076923,0,22.2153846153846,7.584,2.96,18.088,6.26829268292683,3.60975609756098,17.0975609756098
4094,1964,6.6,6.76666666666667,19.1333333333333,9.33846153846154,1.93846153846154,16.5076923076923,8.87,1.998,18.34,8.65365853658537,2.31707317073171,18.9243902439024
4104,1994,11.6666666666667,0,26.2,9.85384615384615,3.27692307692308,23.0538461538462,9.35,2.726,21.664,9.47560975609756,2.28536585365854,21.5829268292683
4169,1989,8.63333333333333,0.366666666666667,18.5,5.7,1.55384615384615,19.1769230769231,6.77,1.486,19.61,7.32926829268293,1.34634146341463,19.7
4175,1967,7.6,7.63333333333333,17.7666666666667,8.77692307692308,3.33076923076923,19.7769230769231,7.748,2.694,20.156,7.49512195121951,2.8,20.1926829268293
4261,1985,6.06666666666667,3.83333333333333,14.3,8.65384615384615,3.63076923076923,17.6230769230769,8.29,6.064,19.278,8.04634146341463,6.53414634146341,19.3536585365854
4336,2010,13.7,0,21.3666666666667,12.0461538461538,2.32307692307692,21.5615384615385,8.098,3.778,19.068,7.33170731707317,3.87073170731707,18.4609756097561
4466,2000,0.866666666666667,1.16666666666667,11,4.15384615384616,0.992307692307692,13.3384615384615,4.606,1.868,15.17,4.4390243902439,2.18536585365854,15.3878048780488
4651,1955,6.2,0,16.4,5.03076923076923,7.8,15.3769230769231,5.094,4.582,16.394,5.28048780487805,3.28780487804878,16.8146341463415
4704,1994,6.73333333333333,1,22.1,9.04615384615385,3.06153846153846,22.2153846153846,9.06,2.82,21.084,8.98292682926829,2.54146341463415,20.8341463414634
4931,1995,13.1,0,20.7,10.5,0.769230769230769,19.9923076923077,8.594,2.42,20.874,8.17560975609756,2.70731707317073,21.0243902439024
5078,1956,7.03333333333333,4.23333333333333,11.9333333333333,6.40769230769231,3.23846153846154,14.6846153846154,8.406,1.634,15.816,8.74146341463415,1.27560975609756,15.8121951219512
5099,1979,5.73333333333333,0,18.6333333333333,5.57692307692308,0.00769230769230769,16.9230769230769,4.722,2.304,18.038,4.59268292682927,2.80731707317073,18.3975609756098
5250,1992,9.83333333333333,0.0666666666666667,19.7666666666667,6.18461538461538,1.58461538461538,18.9692307692308,8.436,1.656,20.878,9.04634146341463,1.5609756097561,21.2829268292683
5397,1953,3.56666666666667,8.36666666666667,16.6,7.99230769230769,3.13076923076923,18.4230769230769,9.028,1.882,16.522,8.79512195121951,2.10975609756098,15.9170731707317
5429,1969,3.26666666666667,1.73333333333333,14.7333333333333,6.86153846153846,1.26923076923077,17.2461538461538,8.5,1.612,19.726,8.44878048780488,1.8780487804878,19.9682926829268
5440,1962,7.2,0.566666666666667,12.5,5.73076923076923,1.89230769230769,11.3230769230769,8.544,1.994,16.506,9.40487804878049,1.87317073170732,17.809756097561
5467,1963,6.73333333333333,0.3,12.3,5.44615384615385,4.99230769230769,10.2615384615385,6.702,5.274,10.514,6.99268292682927,5.15853658536585,10.6756097560976
5516,1950,6.16666666666667,0.666666666666667,16.4,6.75384615384615,3.67692307692308,15.6,8.866,3.532,16.794,9.25365853658537,3.19024390243902,17.0536585365854
5629,1969,3.36666666666667,1,16.1333333333333,6.51538461538461,0.746153846153846,17.4307692307692,9.358,0.684,20.058,9.68048780487805,0.697560975609756,20.5121951219512
5705,1957,11.1666666666667,0.166666666666667,17.3,12.7384615384615,0.0615384615384615,23.0769230769231,7.702,1.45,19.006,6.35365853658537,1.7609756097561,17.4268292682927
5732,1958,6.7,0.266666666666667,18.0666666666667,6.88461538461539,0.776923076923077,18.0076923076923,5.988,3.466,16.212,5.92682926829268,4,15.7341463414634
5792,1938,8.86666666666667,0.233333333333333,5.93333333333333,7.63076923076923,3.53076923076923,3.35384615384615,5.55,6.896,2.906,5.35853658536585,7.30731707317073,3.09024390243902
5802,1968,9.7,5.93333333333333,18.4333333333333,10.6384615384615,2.26153846153846,18.2230769230769,6.196,3.308,14.814,5.04634146341463,3.75121951219512,13.9804878048781
5839,1999,8.5,1.46666666666667,15.5333333333333,5.42307692307692,3.24615384615385,16.2692307692308,7.266,1.388,17.814,7.98292682926829,0.770731707317073,17.9951219512195
6109,2009,1.9,0,17,5.68461538461538,2.22307692307692,19.1538461538462,7.45,2.548,18.848,7.42682926829268,2.43658536585366,18.5682926829268
6163,2011,11.3776666666667,0,18.6,6.56523076923077,3.82307692307692,16.6307692307692,4.63734,4.494,16.676,4.56060975609756,4.29756097560976,16.7536585365854
72,1979,6.9,1.6,16.1,5.58461538461538,1.86153846153846,13.1,6.366,2.026,14.26,6.61219512195122,1.99756097560976,14.7439024390244
164,1975,8.1,0,16.7666666666667,9.81538461538461,0,17.5076923076923,9.098,1.47,19.842,8.94878048780488,1.79268292682927,20.3317073170732
175,1968,9.53333333333333,1.6,20.2666666666667,9.46923076923077,3.5,20.1153846153846,5.848,4.29,16.474,4.95121951219512,4.2390243902439,15.6219512195122
217,2014,9.7,5.03333333333333,16.7,7.07569230769231,4.73846153846154,16.1,6.14536,5.4,16.664,6.00490243902439,5.60243902439024,16.7512195121951
282,2009,3.7,0,19.3,6.66923076923077,2.02307692307692,19.8846153846154,6.72,2.278,18.766,6.39512195121951,2.1390243902439,18.4170731707317
284,1935,11.0666666666667,0.333333333333333,24.3666666666667,11.2153846153846,0.153846153846154,20.8076923076923,10.164,0.95,18.78,10.0268292682927,1.13414634146341,18.6878048780488
320,2003,11.4333333333333,0,20.4666666666667,7.86153846153846,3.44615384615385,17.8692307692308,9.742,1.35,20.674,10.5731707317073,0.553658536585366,21.5268292682927
450,1993,5.5,0.233333333333333,17.5333333333333,8.8,0.169230769230769,19.8384615384615,7.248,2.738,18.746,6.69756097560976,3.30243902439024,18.2756097560976
591,1976,13.6333333333333,0,25.7666666666667,14.8230769230769,0,22.6538461538462,9.67,1.098,18.792,8.39512195121951,1.3390243902439,18.2146341463415
596,1991,4.13333333333333,21.2333333333333,14.4,8.9,5.26153846153846,16.4538461538462,8.324,1.474,17.826,7.71463414634147,1.69756097560976,17.9658536585366
656,1971,3.46666666666667,13.8,11.6666666666667,9.63846153846154,3.44615384615385,13.3846153846154,8.734,0.566,15.74,8.10243902439024,0.607317073170732,16.1926829268293
769,1990,6.8,1.06666666666667,21.2,5.28461538461539,2.05384615384615,17.6076923076923,7.01,0.97,18.442,7.37804878048781,0.609756097560976,18.9268292682927
850,1993,5.26666666666667,0.533333333333333,14.2,7.65384615384615,0.230769230769231,16.6384615384615,5.858,4.53,16.818,5.27560975609756,5.49024390243902,16.5560975609756
851,1956,3.06666666666667,4.06666666666667,13.0333333333333,6.39230769230769,1.83846153846154,15.4230769230769,7.562,3.764,16.492,7.47560975609756,4.30487804878049,16.4609756097561
867,1964,8.63333333333333,3.1,21.1,8.63846153846154,1.32307692307692,15.9307692307692,7.706,1.954,18.15,7.53658536585366,2.19024390243902,19.0634146341463
